year,LOCAL_DAY,LOCAL_HOUR_END,METERED_MW,_FREQ_
2011,2/6/11,23,70.827,
2011,2/6/11,24,64.036,
2011,2/7/11,01,45.719,
2011,2/7/11,02,42.381,
2011,2/7/11,03,45.374,
2011,2/7/11,04,36.666,
2011,2/7/11,05,44.274,
2011,2/7/11,07,42.431,
2011,2/7/11,08,30.126,
2011,2/7/11,09,26.356,
2011,2/7/11,10,17.974,
2011,2/7/11,11,18.426,
2011,2/7/11,12,18.326,
2011,2/7/11,13,19.803,
2011,2/7/11,14,15.329,
2011,2/7/11,15,9.463,
2011,2/7/11,16,13.91,
2011,2/7/11,17,23.092,
2011,2/7/11,18,25.985,
2011,2/7/11,19,25.026,
2011,2/7/11,20,32.953,
2011,2/7/11,21,27.585,
2011,2/7/11,22,21.985,
2011,2/7/11,23,17.109,
2011,2/7/11,24,20.625,
2011,2/8/11,01,19,
2011,2/8/11,02,8.343,
2011,2/8/11,03,4.125,
2011,2/8/11,05,2.397,
2011,2/8/11,06,6.084,
2011,2/8/11,09,4.938,
2011,2/8/11,10,9.372,
2011,2/8/11,11,20.592,
2011,2/8/11,12,32.478,
2011,2/8/11,13,57.212,
2011,2/8/11,14,98.91,
2011,2/8/11,15,116.164,
2011,2/8/11,16,154.135,
2011,2/8/11,17,180.839,
2011,2/8/11,18,176.962,
2011,2/8/11,19,184.856,
2011,2/8/11,20,152.079,
2011,2/8/11,21,170.172,
2011,2/8/11,22,162.904,
2011,2/8/11,23,160.46,
2011,2/8/11,24,133.244,
2011,2/9/11,01,145.522,
2011,2/9/11,02,166.595,
2011,2/9/11,03,155.634,
2011,2/9/11,04,143.593,
2011,2/9/11,05,130.516,
2011,2/9/11,06,124.324,
2011,2/9/11,07,121.477,
2011,2/9/11,08,111.315,
2011,2/9/11,09,108.743,
2011,2/9/11,10,104.665,
2011,2/9/11,11,130.86,
2011,2/9/11,12,143.111,
2011,2/9/11,13,136.234,
2011,2/9/11,14,138.344,
2011,2/9/11,15,137.953,
2011,2/9/11,16,141.333,
2011,2/9/11,17,121.631,
2011,2/9/11,18,137.087,
2011,2/9/11,19,174.61,
2011,2/9/11,20,195.379,
2011,2/9/11,21,198.892,
2011,2/9/11,22,188.48,
2011,2/9/11,23,155.649,
2011,2/9/11,24,160.866,
2011,2/10/11,01,149.58,
2011,2/10/11,02,135.56,
2011,2/10/11,03,109.897,
2011,2/10/11,04,70.065,
2011,2/10/11,05,56.764,
2011,2/10/11,06,54.301,
2011,2/10/11,07,50.28,
2011,2/10/11,08,56.427,
2011,2/10/11,09,77.307,
2011,2/10/11,10,94.533,
2011,2/10/11,11,77.992,
2011,2/10/11,12,90.019,
2011,2/10/11,13,87.829,
2011,2/10/11,14,100.732,
2011,2/10/11,15,119.024,
2011,2/10/11,16,132.111,
2011,2/10/11,17,134.777,
2011,2/10/11,18,144.502,
2011,2/10/11,19,170.029,
2011,2/10/11,20,177.303,
2011,2/10/11,21,185.269,
2011,2/10/11,22,161.624,
2011,2/10/11,23,147.076,
2011,2/10/11,24,138.782,
2011,2/11/11,01,160.824,
2011,2/11/11,02,180.145,
2011,2/11/11,03,201.151,
2011,2/11/11,04,196.574,
2011,2/11/11,05,196.149,
2011,2/11/11,06,194.504,
2011,2/11/11,07,185.829,
2011,2/11/11,08,178.28,
2011,2/11/11,09,174.602,
2011,2/11/11,10,162.964,
2011,2/11/11,11,165.6,
2011,2/11/11,12,169.993,
2011,2/11/11,13,147.933,
2011,2/11/11,14,139.698,
2011,2/11/11,15,127.446,
2011,2/11/11,16,99.257,
2011,2/11/11,17,67.431,
2011,2/11/11,18,51.573,
2011,2/11/11,19,52.933,
2011,2/11/11,20,41.756,
2011,2/11/11,21,31.537,
2011,2/11/11,22,30.962,
2011,2/11/11,23,40.554,
2011,2/11/11,24,46.768,
2011,2/12/11,01,40.828,
2011,2/12/11,02,64.69,
2011,2/12/11,03,100.827,
2011,2/12/11,04,112.439,
2011,2/12/11,05,114.699,
2011,2/12/11,06,130.805,
2011,2/12/11,07,123.678,
2011,2/12/11,08,137.758,
2011,2/12/11,09,115.243,
2011,2/12/11,10,74.319,
2011,2/12/11,11,93.694,
2011,2/12/11,12,96.605,
2011,2/12/11,13,120.853,
2011,2/12/11,14,184.187,
2011,2/12/11,15,178.288,
2011,2/12/11,16,172.972,
2011,2/12/11,17,161.496,
2011,2/12/11,18,160.867,
2011,2/12/11,19,198.054,
2011,2/12/11,20,215.959,
2011,2/12/11,21,204.952,
2011,2/12/11,22,209.09,
2011,2/12/11,23,209.27,
2011,2/12/11,24,194.07,
2011,2/13/11,01,210.797,
2011,2/13/11,02,153.903,
2011,2/13/11,03,184.718,
2011,2/13/11,04,189.067,
2011,2/13/11,05,162.216,
2011,2/13/11,06,122.004,
2011,2/13/11,07,97.54,
2011,2/13/11,08,82.006,
2011,2/13/11,09,67.853,
2011,2/13/11,10,59.626,
2011,2/13/11,11,60.15,
2011,2/13/11,12,69.117,
2011,2/13/11,13,82.478,
2011,2/13/11,14,64.587,
2011,2/13/11,15,77.796,
2011,2/13/11,16,77.541,
2011,2/13/11,17,67.806,
2011,2/13/11,18,77.549,
2011,2/13/11,19,81.146,
2011,2/13/11,20,92.446,
2011,2/13/11,21,127.716,
2011,2/13/11,22,133.592,
2011,2/13/11,23,153.085,
2011,2/13/11,24,152.65,
2011,2/14/11,01,152.903,
2011,2/14/11,02,137.647,
2011,2/14/11,03,99.063,
2011,2/14/11,04,60.691,
2011,2/14/11,05,40.064,
2011,2/14/11,06,52.175,
2011,2/14/11,07,56.183,
2011,2/14/11,08,65.368,
2011,2/14/11,09,66.981,
2011,2/14/11,10,80.32,
2011,2/14/11,11,102.086,
2011,2/14/11,12,73.415,
2011,2/14/11,13,65.368,
2011,2/14/11,14,57.274,
2011,2/14/11,15,70.42,
2011,2/14/11,16,59.997,
2011,2/14/11,17,71.097,
2011,2/14/11,18,95.365,
2011,2/14/11,19,119.456,
2011,2/14/11,20,132.998,
2011,2/14/11,21,128.889,
2011,2/14/11,22,134.489,
2011,2/14/11,23,144.594,
2011,2/14/11,24,158.053,
2011,2/15/11,01,170.315,
2011,2/15/11,02,174.919,
2011,2/15/11,03,169.774,
2011,2/15/11,04,180.105,
2011,2/15/11,05,184.198,
2011,2/15/11,06,193.61,
2011,2/15/11,07,210.213,
2011,2/15/11,08,202.196,
2011,2/15/11,09,203.447,
2011,2/15/11,10,204.971,
2011,2/15/11,11,206.36,
2011,2/15/11,12,204.756,
2011,2/15/11,13,212.23,
2011,2/15/11,14,214.658,
2011,2/15/11,15,213.554,
2011,2/15/11,16,209.579,
2011,2/15/11,17,206.302,
2011,2/15/11,18,187.824,
2011,2/15/11,19,174.588,
2011,2/15/11,20,190.081,
2011,2/15/11,21,181.948,
2011,2/15/11,22,182.747,
2011,2/15/11,23,189.675,
2011,2/15/11,24,195.729,
2011,2/16/11,01,190.316,
2011,2/16/11,02,174.677,
2011,2/16/11,03,153.768,
2011,2/16/11,04,121.458,
2011,2/16/11,05,121.55,
2011,2/16/11,06,124.641,
2011,2/16/11,07,105.123,
2011,2/16/11,08,89.221,
2011,2/16/11,09,57.331,
2011,2/16/11,10,31.831,
2011,2/16/11,11,30.001,
2011,2/16/11,12,20.773,
2011,2/16/11,13,26.592,
2011,2/16/11,14,26.15,
2011,2/16/11,15,20.626,
2011,2/16/11,16,21.648,
2011,2/16/11,17,22.911,
2011,2/16/11,18,32.624,
2011,2/16/11,19,64.363,
2011,2/16/11,20,94.636,
2011,2/16/11,21,111.71,
2011,2/16/11,22,140.97,
2011,2/16/11,23,166.101,
2011,2/16/11,24,176.853,
2011,2/17/11,01,171.866,
2011,2/17/11,02,176.542,
2011,2/17/11,03,171.229,
2011,2/17/11,04,173.054,
2011,2/17/11,05,167.473,
2011,2/17/11,06,175.448,
2011,2/17/11,07,189.923,
2011,2/17/11,08,189.492,
2011,2/17/11,09,146.955,
2011,2/17/11,10,89.616,
2011,2/17/11,11,76.01,
2011,2/17/11,12,49.655,
2011,2/17/11,13,34.318,
2011,2/17/11,14,21.686,
2011,2/17/11,15,15.853,
2011,2/17/11,16,13.774,
2011,2/17/11,17,19.339,
2011,2/17/11,18,25.568,
2011,2/17/11,19,31.043,
2011,2/17/11,20,23.706,
2011,2/17/11,21,17.658,
2011,2/17/11,22,24.773,
2011,2/17/11,23,24.715,
2011,2/17/11,24,30.072,
2011,2/18/11,01,48.251,
2011,2/18/11,02,62.371,
2011,2/18/11,03,70.562,
2011,2/18/11,04,92.296,
2011,2/18/11,05,85.886,
2011,2/18/11,06,82.499,
2011,2/18/11,07,73.767,
2011,2/18/11,08,83.828,
2011,2/18/11,09,98.425,
2011,2/18/11,10,106.541,
2011,2/18/11,11,121.971,
2011,2/18/11,12,107.904,
2011,2/18/11,13,82.295,
2011,2/18/11,14,115.027,
2011,2/18/11,15,130.917,
2011,2/18/11,16,146.728,
2011,2/18/11,17,147.083,
2011,2/18/11,18,154.436,
2011,2/18/11,19,148.649,
2011,2/18/11,20,145.301,
2011,2/18/11,21,139.387,
2011,2/18/11,22,137.562,
2011,2/18/11,23,143.58,
2011,2/18/11,24,146.946,
2011,2/19/11,01,156.735,
2011,2/19/11,02,175.183,
2011,2/19/11,03,198.242,
2011,2/19/11,04,200.227,
2011,2/19/11,05,210.272,
2011,2/19/11,06,204.53,
2011,2/19/11,07,183.336,
2011,2/19/11,08,180.115,
2011,2/19/11,09,187.231,
2011,2/19/11,10,160.884,
2011,2/19/11,11,166.846,
2011,2/19/11,12,171.01,
2011,2/19/11,13,166.481,
2011,2/19/11,14,172.689,
2011,2/19/11,15,185.714,
2011,2/19/11,16,176.172,
2011,2/19/11,17,151.38,
2011,2/19/11,18,142.378,
2011,2/19/11,19,135.289,
2011,2/19/11,20,143.333,
2011,2/19/11,21,174.256,
2011,2/19/11,22,182.923,
2011,2/19/11,23,170.374,
2011,2/19/11,24,164.886,
2011,2/20/11,01,167.083,
2011,2/20/11,02,172.097,
2011,2/20/11,03,150.573,
2011,2/20/11,04,165.068,
2011,2/20/11,05,182.538,
2011,2/20/11,06,180.379,
2011,2/20/11,07,178.113,
2011,2/20/11,08,185.273,
2011,2/20/11,09,188.318,
2011,2/20/11,10,198.148,
2011,2/20/11,11,192.944,
2011,2/20/11,12,179.892,
2011,2/20/11,13,188.432,
2011,2/20/11,14,186.325,
2011,2/20/11,15,180.763,
2011,2/20/11,16,170.097,
2011,2/20/11,17,142.062,
2011,2/20/11,18,148.362,
2011,2/20/11,19,119.003,
2011,2/20/11,20,151.147,
2011,2/20/11,21,155.381,
2011,2/20/11,22,165.334,
2011,2/20/11,23,164.822,
2011,2/20/11,24,145.351,
2011,2/21/11,01,145.544,
2011,2/21/11,02,132.039,
2011,2/21/11,03,121.089,
2011,2/21/11,04,126.926,
2011,2/21/11,05,107.529,
2011,2/21/11,06,107.042,
2011,2/21/11,07,112.813,
2011,2/21/11,08,101.834,
2011,2/21/11,09,102.958,
2011,2/21/11,10,118.356,
2011,2/21/11,11,123.179,
2011,2/21/11,12,122.777,
2011,2/21/11,13,145.753,
2011,2/21/11,14,158.13,
2011,2/21/11,15,175.683,
2011,2/21/11,16,189.006,
2011,2/21/11,17,195.084,
2011,2/21/11,18,185.313,
2011,2/21/11,19,191.246,
2011,2/21/11,20,190.706,
2011,2/21/11,21,193.958,
2011,2/21/11,22,188.743,
2011,2/21/11,23,195.364,
2011,2/21/11,24,186.218,
2011,2/22/11,01,164.366,
2011,2/22/11,02,166.62,
2011,2/22/11,03,183.424,
2011,2/22/11,04,186.348,
2011,2/22/11,05,192.397,
2011,2/22/11,06,173.348,
2011,2/22/11,07,162.195,
2011,2/22/11,08,160.524,
2011,2/22/11,09,151.803,
2011,2/22/11,10,124.737,
2011,2/22/11,11,125.422,
2011,2/22/11,12,145.612,
2011,2/22/11,13,145.792,
2011,2/22/11,14,153.325,
2011,2/22/11,15,163.973,
2011,2/22/11,16,171.321,
2011,2/22/11,17,168.709,
2011,2/22/11,18,172.971,
2011,2/22/11,19,192.89,
2011,2/22/11,20,188.278,
2011,2/22/11,21,182.713,
2011,2/22/11,22,184.121,
2011,2/22/11,23,183.513,
2011,2/22/11,24,185.125,
2011,2/23/11,01,185.316,
2011,2/23/11,02,184.96,
2011,2/23/11,03,189.987,
2011,2/23/11,04,200.537,
2011,2/23/11,05,194.468,
2011,2/23/11,06,188.444,
2011,2/23/11,07,181.38,
2011,2/23/11,08,174.044,
2011,2/23/11,09,168.046,
2011,2/23/11,10,160.771,
2011,2/23/11,11,158.642,
2011,2/23/11,12,134.956,
2011,2/23/11,13,121.43,
2011,2/23/11,14,116.233,
2011,2/23/11,15,117.348,
2011,2/23/11,16,110.729,
2011,2/23/11,17,106.065,
2011,2/23/11,18,88.595,
2011,2/23/11,19,91.011,
2011,2/23/11,20,109.283,
2011,2/23/11,21,106.795,
2011,2/23/11,22,99.445,
2011,2/23/11,23,75.652,
2011,2/23/11,24,69.844,
2011,2/24/11,01,53.099,
2011,2/24/11,02,42.313,
2011,2/24/11,03,30.469,
2011,2/24/11,04,24.977,
2011,2/24/11,05,16.842,
2011,2/24/11,06,14.748,
2011,2/24/11,07,12.464,
2011,2/24/11,08,19.973,
2011,2/24/11,09,13.342,
2011,2/24/11,10,5.086,
2011,2/24/11,11,7.264,
2011,2/24/11,12,16.472,
2011,2/24/11,13,30.169,
2011,2/24/11,14,52.698,
2011,2/24/11,15,62.653,
2011,2/24/11,16,74.713,
2011,2/24/11,17,73.829,
2011,2/24/11,18,57.908,
2011,2/24/11,19,60.649,
2011,2/24/11,20,71.793,
2011,2/24/11,21,63.675,
2011,2/24/11,22,67.331,
2011,2/24/11,23,83.715,
2011,2/24/11,24,68.159,
2011,2/25/11,01,76.859,
2011,2/25/11,02,87.192,
2011,2/25/11,03,56.458,
2011,2/25/11,04,27.675,
2011,2/25/11,05,22.844,
2011,2/25/11,06,16.415,
2011,2/25/11,07,15.72,
2011,2/25/11,08,17.985,
2011,2/25/11,09,24.421,
2011,2/25/11,10,32.179,
2011,2/25/11,11,36.596,
2011,2/25/11,12,31.613,
2011,2/25/11,13,45.926,
2011,2/25/11,14,76.121,
2011,2/25/11,15,101.67,
2011,2/25/11,16,120.14,
2011,2/25/11,17,147.005,
2011,2/25/11,18,161.503,
2011,2/25/11,19,176.768,
2011,2/25/11,20,184.407,
2011,2/25/11,21,207.645,
2011,2/25/11,22,212.002,
2011,2/25/11,23,201.754,
2011,2/25/11,24,207.395,
2011,2/26/11,01,197.321,
2011,2/26/11,02,173.194,
2011,2/26/11,03,186.336,
2011,2/26/11,04,196.285,
2011,2/26/11,05,145.642,
2011,2/26/11,06,148.554,
2011,2/26/11,07,163.052,
2011,2/26/11,08,167.913,
2011,2/26/11,09,195.111,
2011,2/26/11,10,157.457,
2011,2/26/11,11,152.349,
2011,2/26/11,12,163.197,
2011,2/26/11,13,191.851,
2011,2/26/11,14,197.043,
2011,2/26/11,15,191.147,
2011,2/26/11,16,188.485,
2011,2/26/11,17,172.988,
2011,2/26/11,18,158.042,
2011,2/26/11,19,146.983,
2011,2/26/11,20,148.999,
2011,2/26/11,21,132.885,
2011,2/26/11,22,100.697,
2011,2/26/11,23,62.693,
2011,2/26/11,24,26.538,
2011,2/27/11,01,6.277,
2011,2/27/11,02,11.548,
2011,2/27/11,03,14.882,
2011,2/27/11,04,14.954,
2011,2/27/11,05,20.698,
2011,2/27/11,06,28.039,
2011,2/27/11,07,28.856,
2011,2/27/11,08,31.822,
2011,2/27/11,09,26.215,
2011,2/27/11,10,20.105,
2011,2/27/11,11,15.312,
2011,2/27/11,12,7.481,
2011,2/27/11,13,5.064,
2011,2/27/11,14,4.728,
2011,2/27/11,15,3.413,
2011,2/27/11,16,2.379,
2011,2/27/11,17,3.192,
2011,2/27/11,18,6.47,
2011,2/27/11,19,11.255,
2011,2/27/11,20,18.398,
2011,2/27/11,21,26.873,
2011,2/27/11,22,31.908,
2011,2/27/11,23,36.097,
2011,2/27/11,24,35.967,
2011,2/28/11,01,37.397,
2011,2/28/11,02,35.4,
2011,2/28/11,03,41.437,
2011,2/28/11,04,64.489,
2011,2/28/11,05,75.248,
2011,2/28/11,06,94.188,
2011,2/28/11,07,103.281,
2011,2/28/11,08,103.991,
2011,2/28/11,09,107.714,
2011,2/28/11,10,124.969,
2011,2/28/11,11,146.626,
2011,2/28/11,12,151.977,
2011,2/28/11,13,132.705,
2011,2/28/11,14,141.163,
2011,2/28/11,15,134.862,
2011,2/28/11,16,104.407,
2011,2/28/11,17,86.99,
2011,2/28/11,18,87.956,
2011,2/28/11,19,138.562,
2011,2/28/11,20,127.44,
2011,2/28/11,21,123.921,
2011,2/28/11,22,113.814,
2011,2/28/11,23,126.603,
2011,2/28/11,24,123.234,
2011,3/1/11,01,155.855,
2011,3/1/11,02,168.08,
2011,3/1/11,03,168.721,
2011,3/1/11,04,196.71,
2011,3/1/11,05,204.293,
2011,3/1/11,06,200.491,
2011,3/1/11,07,198.352,
2011,3/1/11,08,197.931,
2011,3/1/11,09,199.099,
2011,3/1/11,10,188.307,
2011,3/1/11,11,206.359,
2011,3/1/11,12,209.971,
2011,3/1/11,13,203.251,
2011,3/1/11,14,173.139,
2011,3/1/11,15,147.666,
2011,3/1/11,16,111.846,
2011,3/1/11,17,81.108,
2011,3/1/11,18,69.866,
2011,3/1/11,19,69.315,
2011,3/1/11,20,56.961,
2011,3/1/11,21,80.62,
2011,3/1/11,22,119.79,
2011,3/1/11,23,130.988,
2011,3/1/11,24,152.048,
2011,3/2/11,01,167.606,
2011,3/2/11,02,176.161,
2011,3/2/11,03,177.958,
2011,3/2/11,04,172.658,
2011,3/2/11,05,167.237,
2011,3/2/11,06,167.357,
2011,3/2/11,07,179.794,
2011,3/2/11,08,185.202,
2011,3/2/11,09,173.273,
2011,3/2/11,10,170.521,
2011,3/2/11,11,166.645,
2011,3/2/11,12,171.966,
2011,3/2/11,13,158.674,
2011,3/2/11,14,156.212,
2011,3/2/11,15,175.505,
2011,3/2/11,16,178.89,
2011,3/2/11,17,193.53,
2011,3/2/11,18,220.879,
2011,3/2/11,19,226.667,
2011,3/2/11,20,230.276,
2011,3/2/11,21,201.632,
2011,3/2/11,22,188.073,
2011,3/2/11,23,217.598,
2011,3/2/11,24,207.927,
2011,3/3/11,01,210.804,
2011,3/3/11,02,215.446,
2011,3/3/11,03,209.001,
2011,3/3/11,04,207.913,
2011,3/3/11,05,204.831,
2011,3/3/11,06,204.897,
2011,3/3/11,07,186.902,
2011,3/3/11,08,172.914,
2011,3/3/11,09,180.568,
2011,3/3/11,10,174.647,
2011,3/3/11,11,161.977,
2011,3/3/11,12,162.726,
2011,3/3/11,13,161.73,
2011,3/3/11,14,170.906,
2011,3/3/11,15,169.772,
2011,3/3/11,16,139.244,
2011,3/3/11,17,132.773,
2011,3/3/11,18,134.036,
2011,3/3/11,19,147.428,
2011,3/3/11,20,155.156,
2011,3/3/11,21,125.735,
2011,3/3/11,22,104.079,
2011,3/3/11,23,64.332,
2011,3/3/11,24,29.439,
2011,3/4/11,01,23.082,
2011,3/4/11,02,29.155,
2011,3/4/11,03,43.961,
2011,3/4/11,04,28.157,
2011,3/4/11,05,21.501,
2011,3/4/11,06,17.863,
2011,3/4/11,07,17.814,
2011,3/4/11,08,19.473,
2011,3/4/11,09,12.791,
2011,3/4/11,10,10.506,
2011,3/4/11,11,12.907,
2011,3/4/11,12,12.828,
2011,3/4/11,13,21.482,
2011,3/4/11,14,34.687,
2011,3/4/11,15,50.535,
2011,3/4/11,16,65.793,
2011,3/4/11,17,86.565,
2011,3/4/11,18,101.713,
2011,3/4/11,19,105.303,
2011,3/4/11,20,105.145,
2011,3/4/11,21,95.673,
2011,3/4/11,22,101.564,
2011,3/4/11,23,117.849,
2011,3/4/11,24,137.762,
2011,3/5/11,01,136.684,
2011,3/5/11,02,118.964,
2011,3/5/11,03,105.089,
2011,3/5/11,04,101.71,
2011,3/5/11,05,96.151,
2011,3/5/11,06,88.786,
2011,3/5/11,07,90.06,
2011,3/5/11,08,102.969,
2011,3/5/11,09,116.924,
2011,3/5/11,10,114.484,
2011,3/5/11,11,131.584,
2011,3/5/11,12,144.074,
2011,3/5/11,13,161.023,
2011,3/5/11,14,173.714,
2011,3/5/11,15,168.343,
2011,3/5/11,16,164.684,
2011,3/5/11,17,167.395,
2011,3/5/11,18,181.007,
2011,3/5/11,19,177.051,
2011,3/5/11,20,162.902,
2011,3/5/11,21,169.172,
2011,3/5/11,22,173.862,
2011,3/5/11,23,176.462,
2011,3/5/11,24,171.693,
2011,3/6/11,01,177.451,
2011,3/6/11,02,178.665,
2011,3/6/11,03,170.039,
2011,3/6/11,04,170.635,
2011,3/6/11,05,171.652,
2011,3/6/11,06,164.992,
2011,3/6/11,07,164.653,
2011,3/6/11,08,164.022,
2011,3/6/11,09,161.211,
2011,3/6/11,10,161.188,
2011,3/6/11,11,154.079,
2011,3/6/11,12,149.39,
2011,3/6/11,13,137.167,
2011,3/6/11,14,130.146,
2011,3/6/11,15,142.789,
2011,3/6/11,16,146.928,
2011,3/6/11,17,130.78,
2011,3/6/11,18,111.579,
2011,3/6/11,19,88.503,
2011,3/6/11,20,66.725,
2011,3/6/11,21,58.415,
2011,3/6/11,22,50.902,
2011,3/6/11,23,53.231,
2011,3/6/11,24,65.294,
2011,3/7/11,01,63.059,
2011,3/7/11,02,70.336,
2011,3/7/11,03,84.45,
2011,3/7/11,04,89.54,
2011,3/7/11,05,89.64,
2011,3/7/11,06,91.983,
2011,3/7/11,07,91.409,
2011,3/7/11,08,103.058,
2011,3/7/11,09,117.271,
2011,3/7/11,10,117.278,
2011,3/7/11,11,92.03,
2011,3/7/11,12,74.791,
2011,3/7/11,13,56.235,
2011,3/7/11,14,46.676,
2011,3/7/11,15,66.503,
2011,3/7/11,16,78.728,
2011,3/7/11,17,83.806,
2011,3/7/11,18,92.452,
2011,3/7/11,19,91.623,
2011,3/7/11,20,92.538,
2011,3/7/11,21,92.053,
2011,3/7/11,22,90.154,
2011,3/7/11,23,80.734,
2011,3/7/11,24,70.751,
2011,3/8/11,01,67.639,
2011,3/8/11,02,72.229,
2011,3/8/11,03,63.933,
2011,3/8/11,04,77.976,
2011,3/8/11,05,78.875,
2011,3/8/11,06,77.815,
2011,3/8/11,07,82.299,
2011,3/8/11,08,73.538,
2011,3/8/11,09,69.907,
2011,3/8/11,10,54.229,
2011,3/8/11,11,48.415,
2011,3/8/11,12,30.088,
2011,3/8/11,13,26.41,
2011,3/8/11,14,23.824,
2011,3/8/11,15,17.695,
2011,3/8/11,16,18.542,
2011,3/8/11,17,14.341,
2011,3/8/11,18,16.511,
2011,3/8/11,19,7.994,
2011,3/8/11,20,2.567,
2011,3/8/11,21,4.435,
2011,3/8/11,22,5.633,
2011,3/8/11,23,3.791,
2011,3/8/11,24,4.421,
2011,3/9/11,01,7.033,
2011,3/9/11,02,9.138,
2011,3/9/11,03,13.428,
2011,3/9/11,04,15.588,
2011,3/9/11,05,19.391,
2011,3/9/11,06,17.868,
2011,3/9/11,07,16.811,
2011,3/9/11,08,12.557,
2011,3/9/11,09,11.337,
2011,3/9/11,10,10.068,
2011,3/9/11,11,7.727,
2011,3/9/11,12,7.692,
2011,3/9/11,13,9.5,
2011,3/9/11,14,15.176,
2011,3/9/11,15,18.405,
2011,3/9/11,16,25.002,
2011,3/9/11,17,34.09,
2011,3/9/11,18,36.648,
2011,3/9/11,19,45.508,
2011,3/9/11,20,42.837,
2011,3/9/11,21,46.967,
2011,3/9/11,22,65.546,
2011,3/9/11,23,72.752,
2011,3/9/11,24,89.542,
2011,3/10/11,01,102.053,
2011,3/10/11,02,111.67,
2011,3/10/11,03,115.626,
2011,3/10/11,04,110.423,
2011,3/10/11,05,104.44,
2011,3/10/11,06,100.303,
2011,3/10/11,07,107.187,
2011,3/10/11,08,105.059,
2011,3/10/11,09,97.753,
2011,3/10/11,10,95.979,
2011,3/10/11,11,82.786,
2011,3/10/11,12,83.11,
2011,3/10/11,13,96.01,
2011,3/10/11,14,96.023,
2011,3/10/11,15,93.555,
2011,3/10/11,16,105.61,
2011,3/10/11,17,109.224,
2011,3/10/11,18,109.605,
2011,3/10/11,19,118.126,
2011,3/10/11,20,111.817,
2011,3/10/11,21,124.188,
2011,3/10/11,22,134.708,
2011,3/10/11,23,145.016,
2011,3/10/11,24,135.915,
2011,3/11/11,01,146.623,
2011,3/11/11,02,148.357,
2011,3/11/11,03,136.155,
2011,3/11/11,04,127.047,
2011,3/11/11,05,124.812,
2011,3/11/11,06,111.355,
2011,3/11/11,07,104.413,
2011,3/11/11,08,103.446,
2011,3/11/11,09,105.42,
2011,3/11/11,10,104.467,
2011,3/11/11,11,127.253,
2011,3/11/11,12,179.884,
2011,3/11/11,13,180.628,
2011,3/11/11,14,155.27,
2011,3/11/11,15,121.621,
2011,3/11/11,16,136.394,
2011,3/11/11,17,137.366,
2011,3/11/11,18,122.081,
2011,3/11/11,19,158.079,
2011,3/11/11,20,162.619,
2011,3/11/11,21,109.01,
2011,3/11/11,22,88.595,
2011,3/11/11,23,73.634,
2011,3/11/11,24,71.197,
2011,3/12/11,01,56.099,
2011,3/12/11,02,58.789,
2011,3/12/11,03,54.976,
2011,3/12/11,04,56.265,
2011,3/12/11,05,40.247,
2011,3/12/11,06,24.946,
2011,3/12/11,07,28.378,
2011,3/12/11,08,38.076,
2011,3/12/11,09,40.977,
2011,3/12/11,10,71.924,
2011,3/12/11,11,106.848,
2011,3/12/11,12,119.535,
2011,3/12/11,13,130.454,
2011,3/12/11,14,147.178,
2011,3/12/11,15,164.597,
2011,3/12/11,16,160.642,
2011,3/12/11,17,132.123,
2011,3/12/11,18,136.504,
2011,3/12/11,19,146.278,
2011,3/12/11,20,156.976,
2011,3/12/11,21,155.373,
2011,3/12/11,22,158.03,
2011,3/12/11,23,141.226,
2011,3/12/11,24,155.427,
2011,3/13/11,01,133.972,
2011,3/13/11,03,107.213,
2011,3/13/11,04,133.943,
2011,3/13/11,05,133.536,
2011,3/13/11,06,116.01,
2011,3/13/11,07,138.918,
2011,3/13/11,08,104.089,
2011,3/13/11,09,95.054,
2011,3/13/11,10,72.83,
2011,3/13/11,11,67.535,
2011,3/13/11,12,75.443,
2011,3/13/11,13,76.57,
2011,3/13/11,14,89.152,
2011,3/13/11,15,91.799,
2011,3/13/11,16,91.715,
2011,3/13/11,17,98.156,
2011,3/13/11,18,105.111,
2011,3/13/11,19,114.379,
2011,3/13/11,20,105.801,
2011,3/13/11,21,97.246,
2011,3/13/11,22,90.661,
2011,3/13/11,23,123.733,
2011,3/13/11,24,128.659,
2011,3/14/11,01,120.145,
2011,3/14/11,02,92.387,
2011,3/14/11,03,69.675,
2011,3/14/11,04,59.148,
2011,3/14/11,05,49.486,
2011,3/14/11,06,44.862,
2011,3/14/11,07,40.166,
2011,3/14/11,08,35.092,
2011,3/14/11,09,32.475,
2011,3/14/11,10,26.447,
2011,3/14/11,11,23.119,
2011,3/14/11,12,11.406,
2011,3/14/11,13,10.498,
2011,3/14/11,14,8.02,
2011,3/14/11,15,6.605,
2011,3/14/11,16,5.871,
2011,3/14/11,17,7.797,
2011,3/14/11,18,8.126,
2011,3/14/11,19,7.084,
2011,3/14/11,20,11.033,
2011,3/14/11,22,12.741,
2011,3/14/11,23,11.783,
2011,3/14/11,24,17.596,
2011,3/15/11,05,29.284,
2011,3/15/11,09,21.793,
2011,3/15/11,10,13.8,
2011,3/15/11,11,8.736,
2011,3/15/11,12,10.963,
2011,3/15/11,13,13.409,
2011,3/15/11,14,17.174,
2011,3/15/11,15,27.29,
2011,3/15/11,16,44.795,
2011,3/15/11,17,53.306,
2011,3/15/11,18,53.769,
2011,3/15/11,19,60.269,
